chunk_id,source_file,chunk_index,text,word_count
week_one_grounding_meditation_5_minutes.docx_cleaned.txt_chunk_2,week_one_grounding_meditation_5_minutes.docx_cleaned.txt,2,"and it might get caught in thinking, planning, or worrying. And this is normal. It's not a problem. Your attention will drift. At some point, you'll notice that it's drifted. And this is when you get to practice kindness and patience. So reconnecting your attention with your breath and your body. No need to yank the attention back. Holding it with a real sense of gentleness, patience. So now, let's practice in silence together for a few moments, remembering that there's nowhere to go. And each time the attention drifts simply returning with real kindness and gentleness. So let's end by taking a few moments to appreciate that you've taken this time to intentionally become embodied, creating a pause and a break from the constant doing and returning to a sense of being with your body and breath. So remembering that you can practice this throughout your day as needed.",150
week_one_mindful_presence_13_minutes.docx_1_cleaned.txt_chunk_0,week_one_mindful_presence_13_minutes.docx_1_cleaned.txt,0,"Week One: Mindful Presence Start by acknowledging to yourself that you've set aside this time to practice being mindful and that by taking this time, you are actively participating in your own health and well-being, which will benefit you and those around you. Now, taking a slightly deeper inhale and then a slightly deeper exhale, inviting your body to soften as much as is possible at this moment. Making any final adjustments to find a comfortable and wakeful posture so that you can begin this meditation period. Deciding now if you'd like your eyes open with a soft gaze and a sense of your peripheral vision or allowing your eyes to gently close if you feel safe enough. And let's begin by checking in with your internal experience. How is your body feeling in this moment? How is your mood? How is the quality of your mind? Perhaps active with",150
week_one_mindful_presence_13_minutes.docx_1_cleaned.txt_chunk_1,week_one_mindful_presence_13_minutes.docx_1_cleaned.txt,1,"lots of thoughts, or maybe fairly still and quiet. And it's not that there is a good or a bad experience or something that you're looking for in particular. You're just checking in, sensing your internal experience however it is for you right now. Now, start by taking a few moments to sweep your attention gently through your body to help you settle more and more into the present moment. So first, you can notice your face and sense if you're holding any particular expression on your face. You might notice a little bit of holding in your eyebrows or your forehead, might be around your eyes or the mouth. And with your attention, inviting your face to be relaxed, not needing to express anything in this moment, having a neutral effect. So your forehead can soften. Tiny muscles around your eyes can relax. And you can even notice the",150
week_one_mindful_presence_13_minutes.docx_1_cleaned.txt_chunk_2,week_one_mindful_presence_13_minutes.docx_1_cleaned.txt,2,"space of your mouth so that your jaw can settle into a little bit more ease. Now from your face, you can shift your attention to your shoulders. Checking in to see if it feels like you're carrying anything. Like many of the old stories, we sometimes carry our burdens on our back. So take a moment to imagine that you're setting down any burdens and inviting your shoulders to soften as much as possible in this moment. And now shifting your attention from your shoulders through your torso and into the lower half of your body. Noticing your pelvis, your legs, and your feet. Allow yourself to notice the steadiness and stability of the chair and the floor. With your attention, see if you can consciously receive the steadiness and stability softening your body into receiving the support perhaps by relaxing your posture a bit and noticing that there",150
week_one_mindful_presence_13_minutes.docx_1_cleaned.txt_chunk_3,week_one_mindful_presence_13_minutes.docx_1_cleaned.txt,3,"is the steady base that's supporting your posture. Now from the base of your posture, shifting your attention to your belly. Noticing if you're holding your belly. Often, we hold our belly unconsciously. And so in this moment, inviting your belly to be soft and loose letting it really hang out. And as you do this, you'll naturally notice the movement of your belly. This is diaphragmatic breathing. With each inhale, you'll feel your belly inflate and with each exhale, you'll feel your belly fall. So resting your attention with the felt sense of your gentle breathing belly. And you don't need to change or control your breath. You're tuning into the natural rhythm and the felt sense of your soft belly breathing. Now you're likely to notice that at times, your attention is pulled into some other experience. Might be thoughts and emotion or a sound, or some other",150
week_one_mindful_presence_13_minutes.docx_1_cleaned.txt_chunk_4,week_one_mindful_presence_13_minutes.docx_1_cleaned.txt,4,"experience. If your attention gets pulled away, then you get to practice kindness and patience. So not needing to pull the mind back. Rather gently reconnecting with the felt sense of your soft breathing belly. If you notice that it is a little bit difficult to keep your attention with your breathing, then you might try opening the field of your attention a bit wider to notice your entire body, and let your breath fade into the background. Resting your attention with all of the changing sensations that are held within an open, receptive, and kind attention. Feeling the changing sensations of your body from the inside, moment to moment. Sometimes being in the body can feel like too much, and if it feels this way, then you can allow your attention to open even wider to resting with hearing. Noticing all of the sounds, the sound of my voice,",150
week_one_mindful_presence_13_minutes.docx_1_cleaned.txt_chunk_5,week_one_mindful_presence_13_minutes.docx_1_cleaned.txt,5,"other sounds in the environment, and as much as you can, resting your attention with the process of hearing. The changing flow of sound moment to moment with this open, receptive, and gentle attention. Now let's practice in silence for a while, choosing whichever practice you like, and remembering that there's nowhere to go and you're simply returning with kindness and patience each time your attention drifts. So in these last few moments, appreciating that you've taken this time to be mindful. Perhaps ending this meditation session by setting the intention to carry this state of wakefulness and presence into the rest of your day.",105
week_six_appreciation_meditation.docx_cleaned.txt_chunk_0,week_six_appreciation_meditation.docx_cleaned.txt,0,"Week Six: Appreciation Allowing yourself to find a comfortable and relaxed posture, whatever that means for your body. Allow yourself to notice your internal experience, drawing the awareness into what's happening internally. Notice if there's any holding in your body. There might be an expression on your face that you're holding on to. Or you might be holding in your belly. Or there might be some bracing in the legs or even the toes or the fingers maybe are curling just a bit. As much as you can, soften through the body. And as the body settles and softens, you'll naturally notice your own aliveness, the sensations of the body, all of the movement of breathing each in-breath and each out-breath. And with your internal awareness, connect with the movement, the rhythm of your own breathing and reflect for a moment that each in-breath and out-breath supports your life, supports",150
week_six_appreciation_meditation.docx_cleaned.txt_chunk_1,week_six_appreciation_meditation.docx_cleaned.txt,1,"you being alive. It's nourishment to the body. For as long as you've been alive, you've been breathing. And as you reflect on the power and the nourishment of your own breath, try offering a genuine and heartfelt, ""Thank you."" Then allow yourself to connect with the feeling or the intention behind these words, behind the ""Thank you."" And now, taking a slightly deeper inhale and a slightly deeper exhale. Again, inviting the body to soften, to relax. This time, in your awareness connect for a moment with the felt sense of your entire body. This amazing body that despite whatever difficulties or limitations it may have, has always done whatever you have asked of it to the best of its abilities. It's been a companion, always willing to offer to the best of its abilities whatever is asked of it. And as you reflect on this amazing body, try",150
week_six_appreciation_meditation.docx_cleaned.txt_chunk_2,week_six_appreciation_meditation.docx_cleaned.txt,2,"offering another genuine heartfelt thank you. And allowing yourself, again, to connect with the meaning and the intention behind these words. Thank you. Now take another slightly deeper inhale, slightly deeper exhale, allowing the body to soften and relax even more. Allow yourself to connect with the mystery of your own life. So we have ups and we have downs, there's joy and there's sorrow, but each life is unique and your life unfolds in its own mysterious way. And so as you reflect on the mystery of your own life, try offering, again, genuine and heartfelt thank you for the gift of being alive. Now taking one deeper in-breath and a deeper out-breath, allow yourself to reflect on all of the people, situations, or just your own good fortune or good health. And as you reflect on any aspect of your life, whether it's people, situations, or your own",150
week_six_appreciation_meditation.docx_cleaned.txt_chunk_3,week_six_appreciation_meditation.docx_cleaned.txt,3,"good fortune or good health, try offering, again, a genuine and heartfelt thank you. Really appreciating all of the conditions, all of the support that we often take for granted. And in these last few moments, notice how your body feels. Notice your mood, your emotions. How do you feel at this moment? Then notice your mind. Is it settled and calm or is it agitated and restless? Now you can let this meditation go",75
week_six_gratitude.docx_cleaned.txt_chunk_0,week_six_gratitude.docx_cleaned.txt,0,"Week Six: Gratitude This is a breath and gratitude meditation. Beginning this meditation now by settling into a comfortable seated posture. When you're ready, taking in a few satisfying, deeper inhalations and exhalations. With each out breath, allowing yourself to settle a bit more into a relaxed and comfortable meditation posture, a posture that reflects both a sense of comfort and wakefulness. Choosing now to either close your eyes or if you'd prefer, allowing your eyes to remain open, with a soft, fixed gaze, allowing your hands to rest comfortably, and experiencing the feel of your feet in contact with the floor, aware of the weight of the body being held and supported by the chair or surface it rests on now, taking a few moments to notice any tightness holding or bracing in the body, and inviting it to soften as best you can, settling in, transitioning into simply",150
week_six_gratitude.docx_cleaned.txt_chunk_1,week_six_gratitude.docx_cleaned.txt,1,"being here now. And now, becoming aware of the breath, just the breath, and the felt sensations of the breath as it naturally enters and leaves the body. The body knows just how to breathe, so there's no need to control or manipulate the breath, just being with the natural rhythmic sensations of your body breathing now, really connecting with each breath with a kind, observant curiosity, gently relaxing into each breath. And when your attention wanders away from the breath to some other experience, whatever it may be, a sound, a body sensation, or a thought, simply noticing that your attention has wandered, and without judging the fact that it's wandered, gently coming home again to the breath, beginning again fresh and new. So resting now in awareness of observing just this breath, just this moment. And now, allowing this focused awareness on the breath to recede a bit",150
week_six_gratitude.docx_cleaned.txt_chunk_2,week_six_gratitude.docx_cleaned.txt,2,"into the background. Of course, the breath is always here for you to come home to refresh or renew, but now, we turn our practice towards exploring gratitude. As human beings, you might notice how we tend to give enormous amounts of attention to things that we don't like or that disappoint us. Or challenge our ways of seeing the world around us. One way to work with these thoughts and emotions is to add a gratitude reflection to our mindfulness practice. Gratitude reminds us of our connections. And it helps give us perspective. It reminds us to acknowledge and appreciate the sources of ease, contentment, and happiness in our lives. It's important to note that gratitude isn't about denying what's wrong or solely acknowledging the positive or avoiding the negative or unpleasant aspects of our lives. Rather, gratitude allows us to move from our often autopilot or solely critical",150
week_six_gratitude.docx_cleaned.txt_chunk_3,week_six_gratitude.docx_cleaned.txt,3,"perspectives and helps us to appreciate, to acknowledge, and to savor the good in our lives. The remainder of this meditation now will offer gratitude phrases that you may repeat silently to yourself. Please feel free to change any of the phrases or words to those that may resonate better with you. Or you may let go of the phrases or words altogether, and instead experience a felt sense of gratitude, as if allowing the words and phrases to simply wash over you like a gentle mist. With gratitude, I remember all the people who have supported me throughout my life. With gratitude, I remember the care and labor of generations of my ancestors. I offer gratitude for the beauty and abundance of nature in its many forms. I offer gratitude for the creatures of the earth, sky, and sea. I offer gratitude for the measure of health I have",150
week_six_gratitude.docx_cleaned.txt_chunk_4,week_six_gratitude.docx_cleaned.txt,4,"been granted. For the family and friends I have been given to love, I offer gratitude. And I offer gratitude for friends and family who have loved and cared for me throughout my life. For the communities of people who surround me at work in my neighborhood or the larger community, I offer gratitude. For the gifts and skills, I was endowed with and that I may share with others, I offer gratitude. For the teachings and lessons life has offered and continues to offer me, I offer gratitude. And I offer gratitude for the wisdom and caring I have cultivated and continue to cultivate in my life. Letting go of the phrases now and offering gratitude for anything else that may arise for you now, perhaps small or larger And now, allowing this gratitude reflection to recede into the background. And allowing your awareness to be with the breath",150
week_six_gratitude.docx_cleaned.txt_chunk_5,week_six_gratitude.docx_cleaned.txt,5,"now. Just the breath as it enters and leaves the body. And pausing to gently notice the overall quality and condition of the mind, body, and heart now, as we begin to bring this meditation practice to a conclusion. Following this meditation, you may wish to take some time to write down a gratitude phrase that you found helpful or an aspect of gratitude that you would like to share with someone, finding opportunities throughout your day now to continue to acknowledge and cultivate gratitude. So now, when you're ready, opening your eyes, if they've been closed, maybe looking around the room, if you'd like, and taking in a couple of deeper fuller breaths. And when you're ready, slowly and gently, resuming the remainder of your day.",127
week_three_heal_13_minutes.docx_cleaned.txt_chunk_0,week_three_heal_13_minutes.docx_cleaned.txt,0,"Week Three: Heal With this practice, we learn how to deal with stress in the inevitable difficulties in our lives by cultivating a deeper awareness of our inner strengths and the goodness in our lives. So we begin this meditation now by taking in three satisfying, deeper inhalations and exhalations. With each outbreath, allow yourself to settle a bit more deeply into a comfortable meditation posture, allowing your body's posture to reflect both a sense of ease and wakefulness. If you haven't done so already, choose to either close your eyes or, if you'd prefer, simply allow your eyes to remain open with a soft, fixed gaze. Allowing your hands to rest comfortably. Experiencing the feel of your feet in contact with the floor, aware of the weight of the body being held and supported by the chair or the surface that it rests on now. Maybe taking a few",150
week_three_heal_13_minutes.docx_cleaned.txt_chunk_1,week_three_heal_13_minutes.docx_cleaned.txt,1,"moments as well to notice any tightness holding or bracing in the body and inviting the body to soften as best you can. Settling in, transitioning into simply being here now. When you are ready, become aware of the rhythmic quality of your breath as it enters and leaves your body. Giving yourself some time to really connect each breath with your body breathing. Without having to force the breath in any way, observing where you feel the sensations of the breath most vividly and resting, anchoring your attention there, softening into each breath, noticing the unique qualities and the sensations of each in-breath and each outbreath. And when you notice your attention has wandered away from the breath to some other experience, whatever it may be, whether a sound, a body sensation, or a thought, noticing that your attention has wandered and, without judgment, simply coming home again, reconnecting",150
week_three_heal_13_minutes.docx_cleaned.txt_chunk_2,week_three_heal_13_minutes.docx_cleaned.txt,2,"with your breath and beginning again. Resting in awareness, observing just this breath, just this moment. Allowing this focused awareness on the breath to now recede a bit into the background. Of course, the breath is always here for you to come home to, to refresh or renew or to anchor your attention. But for now, taking a moment to reflect on how easy it can be to dismiss or not see the good in our daily lives. This may be especially true when going through stressful experiences or challenging times. And yet, when recognized and held in our awareness, these small, pleasant moments, these gestures or recollections of goodness may actually serve as an antidote, enhancing our ability to navigate life's difficulties with greater ease. So now, practicing intentionally cultivating an awareness of the goodness in our lives. We begin by recalling an experience, perhaps recently or in the",150
week_three_heal_13_minutes.docx_cleaned.txt_chunk_3,week_three_heal_13_minutes.docx_cleaned.txt,3,"not so distant past, when you experienced an awareness of goodness in your daily life. Maybe it was experiencing the beauty and awe of nature, love of family or dear friend or a pet. Or maybe an appreciation for a kind gesture extended to you or one that you extended to another. Or perhaps the goodness of a more general feeling of appreciation for a life circumstance. Taking a moment now to bring to mind an example of goodness in your own life. It doesn't matter what it is, small or big, past or present. Just holding an image of this goodness now. Allowing this recollection of goodness to vividly take center stage in your awareness. And now when you're ready, notice what it feels like in your body, mind, and heart, to be recalling this goodness, gently noticing any emotional tone or any sensations in the body associated with",150
week_three_heal_13_minutes.docx_cleaned.txt_chunk_4,week_three_heal_13_minutes.docx_cleaned.txt,4,"this sense of goodness. Maybe I am aware of the freshness of this experience, even in recalling it now. Noticing any warmth or softness in the body or whatever may be present for you now. Softening into the felt sense, the embodiment of this goodness as if drinking in the goodness, savoring it, enjoying any warm-heartedness you may be experiencing, letting this feeling of goodness really sink into your body, mind, and heart. Allowing it to encompass your being, becoming a part of you, growing and strength and vitality as you sit in stillness, in awareness, and appreciation. If you'd like now, while holding the sense of goodness in your awareness, gently bring to mind a current mild to medium stressor or difficulty in your life and allow that stressor to be held and embraced by the goodness you have been recollecting. As best you can, holding the difficulty with",150
week_three_heal_13_minutes.docx_cleaned.txt_chunk_5,week_three_heal_13_minutes.docx_cleaned.txt,5,"compassion and caring as it gently rests in this field of goodness, recognizing the full rich tapestry of your life, of our shared human condition, remembering that even when things are difficult, you can find moments of beauty and kindness in yourself and others and in the world around you. When you are ready, letting go of the recollection of goodness in your stressor now and simply begin with your breath. As best you can, riding the waves of your breath with kindness and caring, allowing whatever is present to simply be as you breathe in stillness. So now in these last couple of moments, taking in a few deeper and fuller breaths and out breaths. As you honor your practice, however this meditation experience was for you today, whether you found your practice easy or difficult remembering that you're learning a new skill and that that takes patience, perhaps",150
week_three_heal_13_minutes.docx_cleaned.txt_chunk_6,week_three_heal_13_minutes.docx_cleaned.txt,6,especially with this practice of allowing a healing self acceptance and kinder awareness to take root as you navigate the inevitable stressors and difficulties of being human. Taking in one last deeper breath and out breath now as we bring this meditation practice to a conclusion.,46
week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt_chunk_0,week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt,0,"Week Three: Working with Your Inner Critic This practice is about working with self-judgment as opposed to being afraid of it. So start with three slightly deeper inhales and slightly deeper exhales, and with each exhale, allowing yourself to find a comfortable posture with some degree of ease. And it can be helpful for this practice to have the eyes closed, but it's not required. So if you'd rather keep your eyes open and allow them to be open with a soft gaze. Now noticing if there's any place of ease or well-being that you can sense in this moment. It might be noticing the ease of your body or the stillness of your posture or just sensing your own aliveness, that there's an inherent well-being in being alive. Now from sensing this well-being and ease, allowing yourself some time to really settle and connect with your own breath, with",150
week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt_chunk_1,week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt,1,"your own breathing. So as much as you can, resting your attention with soft belly breathing, and as muc0h as you can, really relaxing into the rhythm of your own soft belly breathing, noticing all the qualities and the sensations of each in breath and each out breath. And if your attention wanders, goes to some other experience, then simply notice that without judgment, coming back to reconnect with your own breathing. Now imagine that you are settling back into awareness itself. So this means allowing your attention to be open and wide. And notice that you can be aware of the felt sense of breathing, all of the different sensations of your body, and even sounds, the sounds of my voice that are appearing and then disappearing back into the silence. So noticing all of this changing flow of experience with an open and receptive quality of attention. Wide",150
week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt_chunk_2,week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt,2,"open. You might even imagine it like the night sky. All of the different experiences of sensations, thoughts, sounds. Appearing and disappearing, like different stars in the night sky, points of reference. But held in the vastness of the open, empty night sky. Again, each time your attention gets caught or it drifts, just noticing with a real gentleness and ease. And then settling back into the field of knowing, back into this field of awareness. Wide, open, receptive, not needing to struggle with any experience. Now, in this open space of your own mind, recall one of your judgments or self-criticisms. This is some belief or thought that you may have. About yourself, about your life. And as you recall this, remember to stay with this open and vast awareness. And see if you can hold the judgment or the self-criticism, just as if it was a passing cloud",150
week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt_chunk_3,week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt,3,"in the night sky. Not needing to get entangled or to make an identity out of it. But holding it with this very open, wide, spacious awareness. And now you might try recalling another judgment or another self-criticism. And again, holding it with this open, spacious quality of mind. And maybe even being curious about noticing how the judgment or the criticism lacks substance. It's mostly empty. You might even label it with a simple note. Believing, we're thinking, we're judging. And noticing how you might even be able to rest more with the body as you can feel the sense of the judgment or the criticism, almost like the echo of it in your own body. If you notice that you're getting pulled into the judgment or the criticism, then see if you can sense that constriction. See if you can sense that limitation, that feeling of no longer",150
week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt_chunk_4,week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt,4,"resting with an open awareness, and gently reminding yourself that judgment or this criticism is just a passing experience. And that you have the ability to untangle to step back from that judgment or criticism. And this is a normal process for all of us. That judging ourselves for something that we did wrong for not knowing what to do, or for any other way that we limit or constrict how we think about ourselves. It's part of being human. And when we can turn towards it without denying, without needing to fix, but being able to be with it, holding it with an open spacious awareness, we notice that it can dissolve from the presence of our attention. Its nature is to pass away. So in these last couple of minutes, take another deep breath, deep out-breath, allowing your body to settle again into a comfortable and relaxed posture,",150
week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt_chunk_5,week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt,5,"and taking a moment to appreciate your willingness to try working with judgment and criticism. So however your experience was difficult or easy, remembering that you are developing a new skill, and this takes patience, lots of self-kindness, and also practice, you're learning to shift from self-criticism to self-acceptance. Recognizing that failure in perfection, worry, and fear are part of being human. And that you're not alone. Everyone has these experiences at some point in their life. So learn to change your relationship to this inner criticism or judgment, so rather than fearing it, we can learn to be okay with it even when it's present. Not needing to believe it or react to it, rather holding it in the space of an open and receptive mind. Allowing it to pass by without taking it as our identity. Just like a cloud is mostly empty space, lacking substance, but from",150
week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt_chunk_6,week_three_working_with_your_inner_critic_13_minutes.docx_cleaned.txt,6,"afar, from a distance, it can look solid and intimidating. So our judgments and criticisms are mostly empty thoughts and beliefs. And when we get close enough to be with them, they dissolve on their own just from the spotlight of our awareness. So taking one last deeper inhale and a deeper exhale to end this mindfulness practice.",58
week_two_breath_as_anchor_12_minutes.docx_cleaned.txt_chunk_0,week_two_breath_as_anchor_12_minutes.docx_cleaned.txt,0,"Week Two: Breath as Anchor The breath as an anchor of awareness meditation. As we begin this meditation, settling into a comfortable posture, either sitting or lying down. Selecting a meditation posture that feels right for you in this moment, one that reflects both a sense of comfort and a wakeful attentiveness. If you feel comfortable doing so, allow your eyes to close or, if you'd prefer, to fall softly on the floor. Allowing your hands to rest comfortably. Feeling your feet in contact with the floor. Perhaps becoming aware of the weight of the body being held and supported by the chair. And maybe noticing now a sense of coolness or warmth in the room you're in. Settling in. And now, when you're ready, if you'd like, take in a few deeper fuller breaths. As you breathe in and fight ease and as you breathe out, allowing the breath",150
week_two_breath_as_anchor_12_minutes.docx_cleaned.txt_chunk_1,week_two_breath_as_anchor_12_minutes.docx_cleaned.txt,1,"to fully release. With each breath, letting go of what's already been and is yet to come and allowing your attention to be here now. There is no other place to go, no other place to be, just right here, right now. Letting go of the deeper, fuller breath now and becoming aware of the natural rhythmic quality of the breath. With a kind curiosity, observing the feel of the breath as it enters the body on an in breath and leaves the body on the out breath. Becoming aware of the actual sensations of the breath in the body. Not so much thinking about the breath, but rather really sensing into the feel of the body breathing. The body knows just how to breathe, so there's no need to control the breath or to manipulate it in any way. Being with the breath just as it is, moment by",150
week_two_breath_as_anchor_12_minutes.docx_cleaned.txt_chunk_2,week_two_breath_as_anchor_12_minutes.docx_cleaned.txt,2,"moment. Now, exploring where in the body you experience the feel of the breath most vividly. Perhaps for you, you experience the subtle rising and falling of the breath in the abdominal region. Or you access the feel of your breath most easily at the center of the chest or as the upper ribs expand and contract with each breath. Or perhaps you experience the sensations of the breath, most vividly as it passes through the nostrils or over the upper lip. Simply noticing what's present for you. Maybe you experience the feel of the breath more broadly as the whole body breathing. Now, whenever you're ready, choose to focus and anchor your attention. And to maintain your attention on this anchor of the breath, wherever it feels most accessible to you, allowing this place, this anchor to serve as your home base for your mindfulness practice, to assist you",150
week_two_breath_as_anchor_12_minutes.docx_cleaned.txt_chunk_3,week_two_breath_as_anchor_12_minutes.docx_cleaned.txt,3,"in gently anchoring your awareness on the breath. And when you notice your attention has wandered away from the anchor of your breath and the body. Remember that just as the heart pumps blood, the mind thinks and wanders. So as best you can, when you notice your attention is no longer with the anchor of the breath, with a compassionate, non-judgmental attitude, simply escort your attention back to the anchor of your breath and begin fresh and new again. Just this breath, just this moment. 1 At times, you may find it helpful to maintain awareness of the breath by using a one-word label or a gentle mental note. Softly, like a whisper in the mind, you may wish to label the inhalations and exhalations as in and out or rising and falling, or perhaps noting a word like ease with the in-breath and peace with the out-breath. Staying",150
week_two_breath_as_anchor_12_minutes.docx_cleaned.txt_chunk_4,week_two_breath_as_anchor_12_minutes.docx_cleaned.txt,4,"with a clear-felt sense of the anchor of your breath as you gently and lightly use your label or mental note. Experimenting with this now, if you'd like. And now, when you're ready, allow your awareness to shift from a focus on the breath, to expanding to the body as a whole. Gently allowing your awareness to move through the body, noticing sensations. Whatever is present for you now, perhaps a gentle warmth or tenderness, or the weight or density of the body, as it rests now, and its meditation posture, allowing your awareness to gently be with the felt sense of the body, here now, simply being, simply breathing. As we bring this guided meditation to a conclusion now, take a moment to notice the overall quality and condition of the body, mind, and heart. Honoring your practice, your innate wisdom, and your good self-care. When you're ready, slowly",150
week_two_breath_as_anchor_12_minutes.docx_cleaned.txt_chunk_5,week_two_breath_as_anchor_12_minutes.docx_cleaned.txt,5,"move your fingers and toes, and if your eyes have been closed, gently open them now. Looking around the room you're sitting in, and when you're ready, slowly resuming your daily activities. And remember, at any time throughout the day, you can mindfully return to the anchor of the breath in your body to refresh or renew your mindful attention. The breath is always present to us as a mindful companion. 2",72
week_two_stop_meditation_9_minutes.docx_cleaned.txt_chunk_0,week_two_stop_meditation_9_minutes.docx_cleaned.txt,0,"Week Two: STOP Meditation So you can decide for yourself if you would like your eyes open or your eyes closed. We'll begin with a few moments of coming into the present moment. Just notice your body, the fact that you're breathing, or hearing, anything that brings you into this present moment. And I'll have you take a slightly deeper inhale and a slightly deeper exhale. And as you take that exhale, see if you can soften through your body, relaxing a bit more into the chair if that's possible. So what I'd like you to do now in your awareness is recall a stressful situation, something that's recent in the last 48 to 72 hours. Please don't pick the most stressful situation. So pick something that has a little bit of charge. It's a little stressful. So take a moment. Now, in your awareness, I want you to recall",150
week_two_stop_meditation_9_minutes.docx_cleaned.txt_chunk_1,week_two_stop_meditation_9_minutes.docx_cleaned.txt,1,"this stressful situation with as much vividness as you can. And I'll guide you through this. So start first with what you were seeing, so recalling in your awareness. What were the sites, shapes, forms, colors? What was the environment? Were you with other people? Were you by yourself? Now I want you to bring in the auditory, what were you hearing? Was it noisy or quiet in the environment? Were there elevated voices, if you were with others? Might have been other ambient sounds in the room. So see if you can recall this with some vividness. Now, in your awareness, I want you to imagine that you were taking a freeze frame, almost like a picture of that peak moment during this stressful situation where it felt really, really stressful. So imagine that you were taking a freeze frame or a photo of that moment. And as you",150
week_two_stop_meditation_9_minutes.docx_cleaned.txt_chunk_2,week_two_stop_meditation_9_minutes.docx_cleaned.txt,2,"freeze frame that, I want you to imagine that you were looking at this picture, this photo that captured that moment. Really connect with it. So now we're going to practice the stop technique. The very first thing I want you to do is slow down. And what I mean by that is to notice that you might be feeling different things, might be emotions, and could be noticing sensations in your body. There could be thoughts or stories around this stressful situation. So the first thing is see if you can take yourself off of feeding that particular constellation of thoughts, emotions, and sensations. So you're creating a little bit of distance. Slowing down. Now I'm going to have you take another intentionally deeper inhale. And then extend the exhale and notice the exhale as you extend the exhale. Now, really bring your awareness into your body. Noticing if",150
week_two_stop_meditation_9_minutes.docx_cleaned.txt_chunk_3,week_two_stop_meditation_9_minutes.docx_cleaned.txt,3,"there's any signals. It's like the little yellow hazard lights on your car. Noticing if there's anything in your body that's giving you feedback, it's almost like the residue from the stressful situation. So you're just bringing this gentle kind of awareness to it. Noticing it. Now the very last piece, this is the P, which is possibilities. So I want you to, as you are thinking about the stressful situation, you can take a moment to just again recall the stressful situation. I want you to imagine that you were acting from your place of highest potential. It could be your place of highest patience or kindness. If that feels like too much of a stretch, what would a mentor do? Somebody that you respect as a role model. How might they respond? And I want you to just take a few moments to consider what some possible responses",150
week_two_stop_meditation_9_minutes.docx_cleaned.txt_chunk_4,week_two_stop_meditation_9_minutes.docx_cleaned.txt,4,"to this stressful situation are. So there's the initial reaction. What are some of the responses, possibilities? And so now for just a moment or two more, you can let go of any of the acts of doing this practice. And come back to noticing the present moment. So just sensing your breath. Might be noticing the entire felt sense of your body. You might be resting with hearing again. Now you can let this particular practice go. And if your eyes are closed, you can gently open your eyes.",90
